Theta	Phi	Total-adj
73	313	-5.755175886
74	313	-8.984157114
75	313	-6.503753943
76	313	-9.301037272
77	313	-9.8421086
78	313	-10.94874562
79	313	-11.76919339
80	313	-11.32130631
81	313	-12.47445674
82	313	-9.348821429
83	313	-12.38529173
84	313	-1.446699689
85	313	-2.123452123
86	313	-2.252759133
87	313	-37.96254468
88	313	-29.63725492
89	313	-27.19038421
90	313	-25.22684354
91	313	-26.67187272
92	313	-22.94053067
93	313	-32.32982931
94	313	-12.92671898
95	313	-36.07183505
96	313	-32.2925404
97	313	-19.71010838
98	313	-20.59270987
99	313	-14.53698744
100	313	-8.714124425
101	313	-8.949181106
102	313	-8.644636197
103	313	-18.82834286
104	313	-22.33340513
105	313	-22.22695498
106	313	-15.69243093
107	313	-15.55789684
108	313	-15.39309718
109	313	-15.04737728
110	313	-5.82344253
111	313	-11.89721852
112	313	-13.15954468
113	313	-12.78533496
114	313	-23.9974782
115	313	-21.45306632
116	313	-24.36062904
117	313	-27.72705683
118	313	-14.64205926
119	313	-16.56446385
120	313	-9.080526712
121	313	-24.55938167
122	313	-8.20894089
123	313	-11.0058306
124	313	-15.66574555
125	313	-15.20181503
126	313	-0.724315524
127	313	-0.616228422
128	313	6.411119122
129	313	2.427641365
130	313	2.941054728
131	313	1.21793349
132	313	1.976146559
133	313	3.807433544
134	313	2.643396799
135	313	4.467989057
136	313	7.336008069
137	313	3.298575774
138	313	6.252840987
139	313	3.76741578
140	313	4.212776997
141	313	5.775786892
142	313	-2.053941597
143	313	2.946455661
144	313	1.772771908
145	313	-0.337059959
146	313	-3.446497683
147	313	-2.68302404
148	313	1.346048865
149	313	-0.84987971
150	313	-0.073924799
151	313	-0.454262972
152	313	-3.223561226
153	313	-4.328249524
154	313	-13.99298516
155	313	-14.48461195
156	313	-7.949494528
157	313	-4.77147809
158	313	-13.36136462
159	313	-7.375881071
160	313	-12.64761864
161	313	-10.87483213
162	313	1.502089863
163	313	-5.515576389
164	313	-7.523459477
165	313	-1.901878412
166	313	-5.359278301
167	313	-6.703528569
168	313	-6.726687563
169	313	-7.321692025
170	313	-9.142259919
171	313	-11.92947922
172	313	-11.23612689
173	313	-11.06373591
174	313	-10.84847604
175	313	-4.967330018
176	313	0.997808849
177	313	0.500372752
178	313	-2.453664149
179	313	1.970659191
180	313	2.088734614
0	314	-1.89649494
1	314	-1.603929283
2	314	-1.764784228
3	314	4.051942647
4	314	4.859361207
5	314	2.2154302
6	314	-1.103563265
7	314	-0.990489919
8	314	-14.75868792
9	314	-5.808286686
10	314	-7.297276299
11	314	-6.859207967
12	314	-6.331497592
13	314	-17.88905683
14	314	-18.94904365
15	314	-12.17825382
16	314	-4.038732528
17	314	-3.300353803
18	314	-17.53037478
19	314	-16.44359287
20	314	-8.274717911
21	314	-10.99258338
22	314	-4.582266001
23	314	-11.43512383
24	314	5.539283351
25	314	-2.092052087
26	314	-2.657894151
27	314	-1.718436243
28	314	-1.241256481
29	314	-7.524616226
30	314	-5.830074962
31	314	-8.683124836
32	314	-10.32757527
33	314	-15.14831864
34	314	-6.100212319
35	314	-4.726709268
36	314	-4.075587071
37	314	-5.435268869
38	314	-5.424556589
39	314	-2.63792197
40	314	-8.126875876
41	314	-8.398509052
42	314	-3.05709033
43	314	-5.105864592
44	314	-6.174861449
45	314	2.869281241
46	314	3.186207994
47	314	3.506476482
48	314	6.196569188
49	314	6.916837189
50	314	7.723161381
51	314	3.305116905
52	314	0.717063103
53	314	-1.384249431
54	314	-1.210682991
55	314	3.086685355
56	314	-1.516017257
57	314	-3.813615592
58	314	-4.836401448
59	314	-4.389462542
60	314	-4.876023051
61	314	0.568778268
62	314	-4.07364472
63	314	-6.296957554
64	314	-5.162724636
65	314	-10.73475651
66	314	-13.24579459
67	314	-5.861071996
68	314	-8.905175029
69	314	-5.63595111
70	314	-8.937319033
71	314	-5.238990854
72	314	-5.314566464
73	314	-7.529833875
74	314	-8.974595809
75	314	-8.047170807
76	314	-8.663988807
77	314	-9.368621308
78	314	-10.17775793
79	314	-9.872515363
80	314	-11.31548952
81	314	-10.1727366
82	314	-15.765481
83	314	-11.8165499
84	314	-15.84115789
85	314	-19.02028421
86	314	-15.0140608
87	314	-29.00739738
88	314	-29.96214714
89	314	-24.93038874
90	314	-38.99895613
91	314	-17.75537997
92	314	-19.15702879
93	314	-34.13552247
94	314	-18.87281304
95	314	-27.71922174
96	314	-34.35090389
97	314	-23.5645441
98	314	-10.19953726
99	314	-10.42718537
100	314	-16.87420327
101	314	-35.74000825
102	314	-6.628193632
103	314	-8.56792906
104	314	-9.115261875
105	314	-36.58102665
106	314	-23.80762579
107	314	-22.74129135
108	314	-12.82269958
109	314	-4.768343042
110	314	-7.95834664
111	314	-10.40491875
112	314	-13.04658805
113	314	-12.15927614
114	314	-13.93119833
115	314	-16.23788224
116	314	-16.42086537
117	314	-14.8794774
118	314	-14.51641775
119	314	-17.77369051
120	314	-14.49531683
121	314	-9.158529395
122	314	-2.949684661
123	314	-7.097749923
124	314	-12.24509864
125	314	-8.387280154
126	314	-6.907723031
127	314	0.685048598
128	314	-2.950768817
129	314	-7.69653115
130	314	-6.84985614
131	314	2.256297251
132	314	3.279391808
133	314	2.095057076
134	314	0.988290133
135	314	2.9077532
136	314	2.333874667
137	314	4.486365191
138	314	0.086615344
139	314	1.650816854
140	314	0.541307325
141	314	-0.843616089
142	314	1.905196607
143	314	-1.23768703
144	314	-13.02803045
145	314	-4.003683984
146	314	-1.648073108
147	314	-1.143623629
148	314	-1.962788015
149	314	-3.018901196
150	314	4.18981629
151	314	-2.885643654
152	314	-4.563700043
153	314	-3.67666334
154	314	-5.19445434
155	314	-8.770942147
156	314	-7.643814984
157	314	-6.339577865
158	314	-4.29376355
159	314	-2.944413163
160	314	-4.652304284
161	314	-5.616596208
162	314	-4.582797635
163	314	-3.155971827
164	314	-1.825551503
165	314	-4.466679073
166	314	-2.342449615
167	314	-6.613035322
168	314	-9.123570961
169	314	-11.12442244
170	314	-3.615271661
171	314	-7.893923495
172	314	-7.096321675
173	314	-6.842301567
174	314	-7.628744912
175	314	-2.69281897
176	314	2.500198554
177	314	1.735732477
178	314	2.259952933
179	314	2.05741597
180	314	2.088696951
0	315	-1.896372195
1	315	-1.577174345
2	315	-1.849370777
3	315	2.403399929
4	315	4.488529468
5	315	1.308748813
6	315	-2.479979874
7	315	-3.603593871
8	315	-5.934364547
9	315	-5.655984108
10	315	-3.099364703
11	315	-6.109065054
12	315	-10.94741117
13	315	-18.96871025
14	315	-21.19343008
15	315	-8.303509162
16	315	1.127599188
17	315	-2.123974874
18	315	-14.06464823
19	315	-13.46647372
20	315	-10.38692588
21	315	-8.461208246
22	315	-3.367995644
23	315	-2.935051715
24	315	-0.914688708
25	315	-0.797608096
26	315	-2.199096186
27	315	-1.374635856
28	315	-4.99700057
29	315	-1.414787186
30	315	-4.819244753
31	315	-5.565397147
32	315	-7.599004471
33	315	-7.535534839
34	315	-3.534263768
35	315	-4.603378044
36	315	-5.564888324
37	315	-5.953566092
38	315	-9.750952488
39	315	-9.046891292
40	315	-8.635450424
41	315	-9.448005185
42	315	-5.700018344
43	315	-4.551966469
44	315	3.044184499
45	315	2.923734752
46	315	5.224337107
47	315	3.925970873
48	315	0.860508664
49	315	0.490112122
50	315	3.569167817
51	315	4.216216861
52	315	6.504659795
53	315	-0.227908885
54	315	-4.849680386
55	315	-7.285300089
56	315	-4.267541763
57	315	-2.898983349
58	315	-4.140943559
59	315	4.710320565
60	315	-1.397532799
61	315	-6.687031978
62	315	-5.988935147
63	315	-11.8824651
64	315	-9.02261215
65	315	-6.439450697
66	315	-4.425025511
67	315	-2.910962456
68	315	-3.770296616
69	315	-1.406665086
70	315	-8.752691487
71	315	-4.780656813
72	315	-6.194878221
73	315	-6.585205537
74	315	-9.198482782
75	315	-8.249947914
76	315	-8.838407716
77	315	-9.712928475
78	315	-10.22687056
79	315	-10.84527012
80	315	-11.81903279
81	315	-15.26751041
82	315	-16.81740029
83	315	-18.51451103
84	315	-16.12964239
85	315	-17.34501825
86	315	-17.67791566
87	315	-30.34626405
88	315	-40.78984858
89	315	-41.39456357
90	315	-31.33034574
91	315	-18.23094178
92	315	-31.17280778
93	315	-33.33864729
94	315	-34.07080605
95	315	-34.79181805
96	315	-36.03433052
97	315	-35.58184562
98	315	-30.73656911
99	315	-39.73193821
100	315	-35.62995407
101	315	-21.06310915
102	315	-8.311236555
103	315	-9.123170807
104	315	-7.550831317
105	315	-3.971377344
106	315	-5.265791926
107	315	-7.593131267
108	315	-8.038262339
109	315	-13.03597092
110	315	-11.27906212
111	315	-14.32772001
112	315	-17.67805528
113	315	-10.91577611
114	315	-12.64786725
115	315	-19.21033801
116	315	-19.81351348
117	315	-17.15901217
118	315	-14.30415904
119	315	-14.94304888
120	315	-17.04260819
121	315	-9.766866381
122	315	-8.409604269
123	315	-6.663739562
124	315	-11.11197227
125	315	-11.48583718
126	315	-6.768199952
127	315	-9.036436628
128	315	-5.255096571
129	315	-6.85201432
130	315	-8.281512596
131	315	-11.47828829
132	315	-13.20055838
133	315	2.055401415
134	315	2.633589026
135	315	2.816178197
136	315	0.445398416
137	315	1.532081452
138	315	-0.17918984
139	315	-5.067768817
140	315	2.711781481
141	315	1.768131712
142	315	2.703690176
143	315	1.308429833
144	315	5.288572032
145	315	-3.776699894
146	315	-5.82451378
147	315	-3.788050043
148	315	-3.540301883
149	315	-0.69498109
150	315	-3.252310569
151	315	-1.519015566
152	315	-4.077946381
153	315	0.562792005
154	315	-8.541802349
155	315	-8.199337789
156	315	-9.010035322
157	315	-6.38853189
158	315	-2.505533799
159	315	-1.462090778
160	315	-5.40247886
161	315	-15.76103198
162	315	-6.301052087
163	315	1.561603234
164	315	-10.05589612
165	315	-1.672783102
166	315	-5.409824297
167	315	-5.947215322
168	315	-8.131148644
169	315	-7.774678391
170	315	-4.989307035
171	315	-5.702716461
172	315	-8.647477736
173	315	-13.95715519
174	315	-2.125542187
175	315	-1.175992616
176	315	0.600371381
177	315	3.004866572
178	315	2.785654734
179	315	2.184984934
180	315	2.088834909
0	316	-1.896718095
1	316	-1.524921236
2	316	-2.348655657
3	316	-1.654300316
4	316	1.331281326
5	316	-1.011147899
6	316	-2.975701482
7	316	-6.475179832
8	316	-2.945943287
9	316	-1.370080228
10	316	-5.758850015
11	316	-8.362246857
12	316	-15.08896992
13	316	-12.68925872
14	316	-18.6382495
15	316	-7.857418326
16	316	-9.179122939
17	316	-9.566458093
18	316	-14.89053028
19	316	-9.194304302
20	316	-5.123735892
21	316	-4.24202404
22	316	-4.478162633
23	316	-3.459241218
24	316	-1.309792742
25	316	-1.910741535
26	316	-3.900798799
27	316	-3.526179649
28	316	-6.863782504
29	316	-3.993245805
30	316	-4.007031781
31	316	-8.602741597
32	316	-9.046507605
33	316	-6.740734074
34	316	-10.38576861
35	316	-6.380141809
36	316	-5.532843134
37	316	-4.16173002
38	316	-10.25365636
39	316	-4.82110808
40	316	-6.408582321
41	316	-6.97800926
42	316	-2.696682516
43	316	-7.064872318
44	316	-4.916594702
45	316	-5.457678513
46	316	-2.24360442
47	316	1.963786771
48	316	1.918053984
49	316	-3.113376653
50	316	-1.743842374
51	316	-1.588927665
52	316	-2.798174344
53	316	-6.163068281
54	316	-4.094099835
55	316	-2.168076697
56	316	-0.978935854
57	316	-3.793901452
58	316	-2.364180484
59	316	2.603936837
60	316	3.769874269
61	316	6.419801367
62	316	-11.04680979
63	316	-6.944364215
64	316	-5.485791926
65	316	-8.955670741
66	316	-7.216320245
67	316	-2.744171315
68	316	-8.516034886
69	316	-5.911313704
70	316	-5.533670896
71	316	-5.147480734
72	316	-8.971497759
73	316	-7.057951135
74	316	-8.186368207
75	316	-10.43235281
76	316	-7.585621223
77	316	-8.822699407
78	316	-10.73286566
79	316	-9.714212319
80	316	-11.39788811
81	316	-17.96343479
82	316	-16.75479244
83	316	-18.57890149
84	316	-17.78682252
85	316	-16.15851658
86	316	-26.12209003
87	316	-32.5864524
88	316	-33.8912799
89	316	-40.82750448
90	316	-15.64117038
91	316	-20.88401748
92	316	-21.10750761
93	316	-25.80534254
94	316	-24.09717516
95	316	-35.38594841
96	316	-35.98894811
97	316	-33.45521141
98	316	-26.95995113
99	316	-29.96395818
100	316	-29.08744841
101	316	-9.181743546
102	316	-8.996608192
103	316	-24.63084432
104	316	-24.81016777
105	316	-24.45715101
106	316	-26.19470091
107	316	-12.29546601
108	316	-0.90204343
109	316	-8.494802112
110	316	-12.04999999
111	316	-13.01565277
112	316	-13.43840844
113	316	-12.63538087
114	316	-14.62519114
115	316	-3.377040154
116	316	-32.75614392
117	316	-20.01706258
118	316	-26.48082998
119	316	-27.28330704
120	316	-14.48126233
121	316	-7.142968247
122	316	-16.12422197
123	316	-13.30004278
124	316	-10.39528015
125	316	-7.086351787
126	316	-12.90179782
127	316	-0.066153923
128	316	-2.482117902
129	316	3.465238287
130	316	-10.09975904
131	316	-8.52558419
132	316	-10.33325917
133	316	-11.02133496
134	316	-10.42994029
135	316	-10.87154719
136	316	2.041471686
137	316	3.234288981
138	316	2.97754299
139	316	-7.875533356
140	316	-6.43092253
141	316	-7.586115972
142	316	0.011761582
143	316	-4.589843538
144	316	-4.315068281
145	316	-4.960449046
146	316	-5.60082258
147	316	-6.446585362
148	316	-3.105442289
149	316	-3.255644556
150	316	-2.553124634
151	316	-4.642889354
152	316	-2.436285926
153	316	-7.621919211
154	316	-1.849648136
155	316	-3.28650712
156	316	-6.864747409
157	316	-1.966776326
158	316	-3.162934048
159	316	-2.945843677
160	316	0.09026077
161	316	-5.515141759
162	316	-5.156214094
163	316	-3.677652936
164	316	3.865139379
165	316	-4.307566092
166	316	-10.79778019
167	316	-12.87401983
168	316	-9.593286248
169	316	-12.18696372
170	316	-11.61088969
171	316	-6.964971428
172	316	-14.96383915
173	316	-11.41333696
174	316	-5.287772637
175	316	-1.133436523
176	316	0.122467793
177	316	2.972007946
178	316	2.718211605
179	316	2.315863551
180	316	2.089427499
0	317	-1.896535205
1	317	-1.4677135
2	317	-3.347063913
3	317	-8.833794722
4	317	5.247421405
5	317	-0.292392229
6	317	-0.088130391
7	317	-4.794662902
8	317	-8.902994004
9	317	-5.801850654
10	317	-5.12574153
11	317	-8.821999206
12	317	-8.234524666
13	317	-10.52697956
14	317	-11.63068913
15	317	-7.623206731
16	317	-11.37821765
17	317	-10.71374662
18	317	-12.09331073
19	317	-13.20847642
20	317	-13.96164114
21	317	-10.2064233
22	317	-5.531821152
23	317	-2.081940214
24	317	-2.264965593
25	317	1.152704238
26	317	-2.556344688
27	317	-3.524776835
28	317	-4.868754696
29	317	-4.091408085
30	317	-9.646047737
31	317	-10.83240272
32	317	-9.06134664
33	317	-8.199869325
34	317	-7.338127401
35	317	-8.896277558
36	317	-6.911476036
37	317	-4.945524318
38	317	-4.097639858
39	317	-1.405371174
40	317	-8.216955929
41	317	-4.223775799
42	317	-9.749017685
43	317	-6.954490474
44	317	-5.108115841
45	317	-4.909898137
46	317	2.243823455
47	317	7.467543768
48	317	1.669625356
49	317	1.161571108
50	317	-0.48652875
51	317	-0.146091266
52	317	-4.723233747
53	317	-4.631914321
54	317	-5.458722182
55	317	-6.750973062
56	317	-6.678953305
57	317	-3.668615525
58	317	-4.120846403
59	317	-4.406657872
60	317	-1.056124425
61	317	5.455740924
62	317	-4.750124011
63	317	-5.405870284
64	317	-1.905083323
65	317	-2.910593588
66	317	-3.926820836
67	317	-4.73323015
68	317	-4.733838211
69	317	-2.711377039
70	317	-5.321447662
71	317	-11.70115454
72	317	-11.71279517
73	317	-6.429682841
74	317	-6.732356663
75	317	-9.689346724
76	317	-8.082095267
77	317	-7.869110779
78	317	-10.14402305
79	317	-10.20166274
80	317	-11.93696326
81	317	-16.63765008
82	317	-15.40333002
83	317	-17.53918252
84	317	-17.26709555
85	317	-29.07279636
86	317	-31.00844474
87	317	-31.91883672
88	317	-25.48040193
89	317	-36.02150789
90	317	-20.78539351
91	317	-12.68494379
92	317	-17.39394597
93	317	-32.43513111
94	317	-22.69595696
95	317	-32.2773209
96	317	-32.46649776
97	317	-29.10601347
98	317	-32.66670282
99	317	-37.81242797
100	317	-33.0557594
101	317	-33.05383808
102	317	-30.23791174
103	317	-22.67899103
104	317	-25.47234656
105	317	-16.47992191
106	317	-16.37371102
107	317	-16.19817912
108	317	-17.65929606
109	317	-13.94587788
110	317	-14.34225801
111	317	-14.20842604
112	317	-15.48590213
113	317	-8.415601743
114	317	-10.30808022
115	317	-14.02729252
116	317	-14.86578722
117	317	-14.43628968
118	317	-17.26190503
119	317	-11.44233426
120	317	-15.52759457
121	317	-16.38198817
122	317	-11.73450792
123	317	-16.55398368
124	317	-19.19091828
125	317	-12.68682245
126	317	-7.586186251
127	317	1.06810257
128	317	-2.122233115
129	317	-6.288575559
130	317	-5.443814713
131	317	1.72962348
132	317	-1.669103643
133	317	-12.55206496
134	317	-11.7031657
135	317	-11.53126509
136	317	-11.11478191
137	317	-10.69664823
138	317	-7.350488801
139	317	-3.058213108
140	317	-16.04544291
141	317	-9.337330018
142	317	-3.059115902
143	317	-7.056159431
144	317	-10.34944688
145	317	-4.654716461
146	317	-4.477031117
147	317	-5.515385748
148	317	-6.864129795
149	317	-5.850117904
150	317	-6.840537261
151	317	4.345175132
152	317	-3.540140641
153	317	-3.057512615
154	317	-2.087963195
155	317	3.146906307
156	317	-8.978790665
157	317	-10.96396249
158	317	-5.591687152
159	317	-7.139936897
160	317	-1.37447809
161	317	-2.640144977
162	317	-3.118741573
163	317	-2.357958399
164	317	-2.924578116
165	317	-2.37780591
166	317	-7.757353823
167	317	-13.3902989
168	317	-8.308086624
169	317	-6.056491139
170	317	-5.472370469
171	317	-7.269980726
172	317	-11.89814181
173	317	-12.22187895
174	317	-6.9461625
175	317	-1.042751053
176	317	-1.129243807
177	317	-1.496800469
178	317	-1.914355258
